iter	Logloss
129	0.2669086062
130	0.2668726826
131	0.2668503534
132	0.2668311554
133	0.26680902
134	0.2667866366
135	0.2667481709
136	0.2667214937
137	0.2667018617
138	0.2666745489
139	0.2666509642
140	0.266632921
141	0.2666091037
142	0.2665874178
143	0.2665646701
144	0.2665453792
145	0.266526809
146	0.2665067739
147	0.2664843828
148	0.2664630456
149	0.2664358414
150	0.2664178912
151	0.2663963681
152	0.2663732794
153	0.266347509
154	0.2663313337
155	0.2663151197
156	0.2662941236
157	0.2662697483
158	0.266253821
159	0.266233817
160	0.2662096974
161	0.2661904607
162	0.2661729446
163	0.2661356414
164	0.2661188074
165	0.2660917039
166	0.266074521
167	0.2660599036
168	0.2660247551
169	0.266008417
170	0.265987886
171	0.2659664714
172	0.2659203869
173	0.2658962519
174	0.2658748915
175	0.2658537791
176	0.2658341006
177	0.2658079582
178	0.2657935578
179	0.2657703993
180	0.2657475818
181	0.2657294302
182	0.2657102555
183	0.265687624
184	0.2656665814
185	0.2656497008
186	0.2656310996
187	0.2656174355
188	0.2656016943
189	0.2655831086
190	0.2655700955
191	0.2655455109
192	0.2655198645
193	0.2655013176
194	0.2654874829
195	0.2654686492
196	0.2654383836
197	0.2654254325
198	0.2654095905
199	0.2653899662
200	0.2653697917
201	0.2653567011
202	0.26533176
203	0.2653116009
204	0.2652914962
205	0.2652750186
206	0.2652611452
207	0.2652466595
208	0.2652360646
209	0.2652181765
210	0.2651883448
211	0.2651748822
212	0.2651581876
213	0.2651462984
214	0.2651241319
215	0.2651044767
216	0.2650892315
217	0.2650681346
218	0.2650535094
219	0.2650284986
220	0.2650133464
221	0.264995869
222	0.2649744621
223	0.2649498233
224	0.2649332605
225	0.2649077691
226	0.2648884316
227	0.2648724733
228	0.2648636145
229	0.2648454861
230	0.2648330156
231	0.2648147321
232	0.2648017268
233	0.2647862956
234	0.2647686942
235	0.2647462643
236	0.2647345145
237	0.2647191143
238	0.2647039853
239	0.2646818731
240	0.2646627682
241	0.264648608
242	0.2646404235
243	0.2646243102
244	0.2646035544
245	0.2645840309
246	0.2645650267
247	0.2645487894
248	0.2645345595
249	0.2645177874
250	0.2645006123
251	0.2644848865
252	0.264465425
253	0.2644349888
254	0.2644181703
255	0.2644038086
256	0.2643884161
257	0.264370931
258	0.2643554843
259	0.2643391695
260	0.2643238932
261	0.2643076947
262	0.2642873264
263	0.2642746776
264	0.2642635401
265	0.2642388083
266	0.2642204396
267	0.2642034815
268	0.264186725
269	0.2641727586
270	0.2641516307
271	0.2641358352
272	0.2641195979
273	0.2641074761
274	0.264089433
275	0.2640755053
276	0.2640579272
277	0.2640420929
278	0.2640295526
279	0.2640160435
280	0.264000527
281	0.2639832589
282	0.2639641927
283	0.2639523655
284	0.2639324234
285	0.2639202086
286	0.2639050719
287	0.2638867885
288	0.2638649786
289	0.2638505627
290	0.2638317987
291	0.263808617
292	0.2637938136
293	0.2637786226
294	0.2637603624
295	0.2637390641
296	0.2637195561
297	0.2637019779
298	0.2636877403
299	0.2636770368
300	0.263655506
301	0.2636356337
302	0.2636235894
303	0.2636044224
304	0.2635950211
305	0.2635822328
306	0.2635609809
307	0.263547216
308	0.2635342339
309	0.2635205466
310	0.2635026429
311	0.2634885215
312	0.2634723695
313	0.2634589999
314	0.2634332217
315	0.2634155971
316	0.2634031033
317	0.2633916791
318	0.2633761781
319	0.2633583829
320	0.2633371311
321	0.2633181501
322	0.2632965262
323	0.2632844122
324	0.263277119
325	0.2632604244
326	0.2632427843
327	0.2632259812
328	0.2632078916
329	0.2631923053
330	0.2631745877
331	0.2631533978
332	0.2631338511
333	0.2631208535
334	0.2631094448
335	0.2630893477
336	0.2630744435
337	0.2630568809
338	0.2630461
339	0.2630275918
340	0.2630155475
341	0.2630057664
342	0.262995807
343	0.2629793837
344	0.2629633634
345	0.2629486995
346	0.2629297185
347	0.2629167752
348	0.2629008169
349	0.2628900515
350	0.2628753255
351	0.2628611421
352	0.2628417736
353	0.2628222424
354	0.2628144376
355	0.2628050983
356	0.2627857995
357	0.2627706473
358	0.2627642997
359	0.2627470083
360	0.2627243226
361	0.2627061167
362	0.2626979012
363	0.2626772306
364	0.2626585519
365	0.2626457713
366	0.2626304408
367	0.2626197994
368	0.262613444
369	0.2625965014
370	0.2625848369
371	0.2625755751
372	0.2625582372
373	0.262538737
374	0.2625188802
375	0.2625042783
376	0.2624918155
377	0.2624746869
378	0.2624592324
379	0.2624447622
380	0.262429176
381	0.2624145275
382	0.2624048782
383	0.262386494
384	0.262371799
385	0.2623578482
386	0.2623388517
387	0.2623248155
388	0.262308307
389	0.262296286
390	0.2622820793
391	0.2622642609
392	0.2622494342
393	0.2622326389
394	0.2622137044
395	0.2621973199
396	0.2621848958
397	0.2621778816
398	0.2621643725
399	0.2621467634
400	0.2621298441
401	0.2621186678
402	0.2621055153
403	0.2620871311
404	0.2620736917
405	0.2620534087
406	0.2620329164
407	0.2620167411
408	0.2619988839
409	0.2619831194
410	0.2619680718
411	0.2619491567
412	0.2619356554
413	0.2619248357
414	0.261906839
415	0.2618935973
416	0.2618810066
417	0.2618659745
418	0.2618537791
419	0.2618440019
420	0.2618258231
421	0.2618075474
422	0.2617963363
423	0.261783827
424	0.2617713565
425	0.2617556927
426	0.261741707
427	0.2617306121
428	0.2617146267
429	0.2616997187
430	0.261685512
431	0.2616672673
432	0.2616486778
433	0.2616352035
434	0.2616185903
435	0.2616061895
436	0.261596482
437	0.2615891423
438	0.2615752418
439	0.2615539938
440	0.2615330442
441	0.2615198839
442	0.2615050882
443	0.2614947684
444	0.2614791124
445	0.2614666109
446	0.2614622473
447	0.2614466611
448	0.2614330745
449	0.2614152522
450	0.261401654
451	0.2613877573
452	0.2613812779
453	0.2613660482
454	0.2613541589
455	0.2613363211
456	0.2613176735
457	0.2613041178
458	0.2612956349
459	0.2612763904
460	0.2612625248
461	0.2612482174
462	0.2612352586
463	0.2612204086
464	0.2612062717
465	0.2611962581
466	0.2611859654
467	0.2611690112
468	0.2611548937
469	0.2611411365
470	0.2611253449
471	0.2611114483
472	0.2610935252
473	0.2610760556
474	0.2610607368
475	0.2610498512
476	0.2610365358
477	0.2610179656
478	0.2610021469
479	0.2609914745
480	0.2609762835
481	0.2609683353
482	0.26095676
483	0.2609436074
484	0.2609302998
485	0.2609257037
486	0.2609127062
487	0.2608943724
488	0.2608827737
489	0.2608677029
490	0.2608540465
491	0.2608406421
492	0.2608279855
493	0.2608089038
494	0.2608010021
495	0.2607912636
496	0.2607760882
497	0.2607582078
498	0.26074447
499	0.2607269655
500	0.2607180563
501	0.2607071088
502	0.2606959093
503	0.2606835007
504	0.2606657521
505	0.2606501659
506	0.2606350911
507	0.260617885
508	0.2606045077
509	0.2605945406
510	0.2605786908
511	0.2605670573
512	0.2605461542
513	0.2605284482
514	0.2605219107
515	0.2605098896
516	0.2604965975
517	0.2604817321
518	0.2604692887
519	0.2604576397
520	0.2604441267
521	0.2604253317
522	0.2604101097
523	0.2603948025
524	0.2603840913
525	0.2603651569
526	0.2603458426
527	0.2603371233
528	0.2603263114
529	0.26031517
530	0.2603054044
531	0.2602916628
532	0.2602777468
533	0.26026516
534	0.2602515889
535	0.2602416217
536	0.2602301122
537	0.260214433
538	0.2601970176
539	0.2601820592
540	0.2601653336
541	0.2601508014
542	0.2601310686
543	0.2601155211
544	0.2601045619
545	0.2600888594
546	0.2600764354
547	0.2600668868
548	0.2600511416
549	0.2600365746
550	0.2600221509
551	0.2600146252
552	0.2600006898
553	0.2599864599
554	0.2599747256
555	0.2599652003
556	0.2599451265
557	0.2599270872
558	0.2599184105
559	0.2599103345
560	0.2599001542
561	0.2598837271
562	0.2598690205
563	0.2598516245
564	0.2598432075
565	0.2598308803
566	0.2598195685
567	0.259815046
568	0.2598026259
569	0.2597887525
570	0.259772833
571	0.2597594634
572	0.2597473726
573	0.2597331039
574	0.2597221447
575	0.259705764
576	0.2596933516
577	0.2596801293
578	0.2596764052
579	0.2596658296
580	0.259660133
581	0.259644074
582	0.2596378542
583	0.2596254922
584	0.259618633
585	0.2596056703
586	0.2595912001
587	0.2595770244
588	0.2595635114
589	0.2595499752
590	0.2595376287
591	0.2595216975
592	0.2595060221
593	0.2594887618
594	0.2594804184
595	0.2594694243
596	0.2594535513
597	0.2594434756
598	0.2594326249
599	0.2594211193
600	0.2594078001
601	0.259396434
602	0.2593813942
603	0.2593733104
604	0.2593584294
605	0.2593393167
606	0.2593324924
607	0.2593220874
608	0.2593083729
609	0.2592942553
610	0.2592874775
611	0.2592771384
612	0.2592629898
613	0.2592522515
614	0.2592444894
615	0.2592291357
616	0.2592152158
617	0.259203621
618	0.25918719
619	0.259176068
620	0.2591704528
621	0.2591547425
622	0.2591349284
623	0.2591257789
624	0.2591149011
625	0.2591056896
626	0.2590959279
627	0.2590807214
628	0.2590680184
629	0.2590549781
630	0.259042713
631	0.2590239335
632	0.2590085992
633	0.2589958147
634	0.2589833481
635	0.2589738653
636	0.2589605771
637	0.258942096
638	0.2589332179
639	0.2589201273
640	0.2589079086
641	0.2588997241
642	0.258887424
643	0.2588736824
644	0.2588596889
645	0.2588459821
646	0.258837693
647	0.2588217192
648	0.2588139183
649	0.2588103066
650	0.258802126
651	0.2587866482
652	0.2587775375
653	0.2587672565
654	0.2587600253
655	0.258746489
656	0.2587393314
657	0.2587253767
658	0.2587104221
659	0.2586886936
660	0.2586806718
661	0.2586675076
662	0.2586567693
663	0.2586443607
664	0.2586295534
665	0.2586148158
666	0.2586052362
667	0.2585888711
668	0.2585784118
669	0.2585725989
670	0.2585590627
671	0.2585492893
672	0.2585433757
673	0.2585337922
674	0.258521713
675	0.2585142687
676	0.2585005968
677	0.2584892539
678	0.2584723695
679	0.2584597052
680	0.2584497729
681	0.2584393989
682	0.2584260448
683	0.2584136556
684	0.2584065716
685	0.2583923844
686	0.2583846261
687	0.2583711868
688	0.2583605492
689	0.2583518338
690	0.2583394989
691	0.2583232461
692	0.2583082256
693	0.2582943832
694	0.2582812422
695	0.258264133
696	0.2582544643
697	0.2582390796
698	0.2582263184
699	0.2582134254
700	0.2581994203
701	0.2581856011
702	0.2581727004
703	0.2581617877
704	0.2581457093
705	0.2581326187
706	0.2581244148
707	0.258109995
708	0.2580963968
709	0.2580847672
710	0.2580644648
711	0.2580525096
712	0.2580368885
713	0.2580224764
714	0.2580089828
715	0.2579951133
716	0.257981829
717	0.2579641501
718	0.257947781
719	0.2579369923
720	0.2579207473
721	0.2579001194
722	0.2578861723
723	0.2578745078
724	0.2578656335
725	0.2578552246
726	0.2578441181
727	0.2578288109
728	0.2578159761
729	0.2578050518
730	0.2577908141
731	0.2577763129
732	0.2577645942
733	0.2577555959
734	0.2577424239
735	0.2577365296
736	0.2577245512
737	0.2577144872
738	0.2577065275
739	0.2576914101
740	0.257675572
741	0.2576698134
742	0.2576577381
743	0.2576545759
744	0.2576462209
745	0.257632859
746	0.2576195553
747	0.257607015
748	0.2575928432
749	0.2575847013
750	0.2575770283
751	0.2575674099
752	0.2575557493
753	0.2575486964
754	0.2575401088
755	0.2575306145
756	0.2575186903
757	0.2575071808
758	0.2574933617
759	0.2574765082
760	0.2574610538
761	0.2574510285
762	0.257436756
763	0.2574294976
764	0.2574204528
765	0.2574136982
766	0.2573993017
767	0.2573886758
768	0.2573794217
769	0.2573681486
770	0.2573596385
771	0.2573497218
772	0.2573396849
773	0.2573282761
774	0.257312903
775	0.2573043155
776	0.2572851601
777	0.2572702598
778	0.2572546503
779	0.2572396725
780	0.2572315926
781	0.257219246
782	0.2572059811
783	0.2571936539
784	0.2571763935
785	0.2571649616
786	0.2571540489
787	0.25713699
788	0.2571204505
789	0.257103008
790	0.2570871776
791	0.2570759084
792	0.2570638098
793	0.2570538737
794	0.2570403917
795	0.257033951
796	0.2570230616
797	0.2570097424
798	0.2570010618
799	0.2569901259
800	0.2569761323
801	0.2569643516
802	0.2569465642
803	0.2569351477
804	0.2569250605
805	0.2569179416
806	0.2569036923
807	0.2568943336
808	0.256882456
809	0.2568684625
810	0.2568532599
811	0.2568414946
812	0.2568287373
813	0.2568154568
814	0.256804052
815	0.2567892446
816	0.2567799324
817	0.2567684539
818	0.2567470858
819	0.2567308446
820	0.2567178393
821	0.2567069925
822	0.2566942119
823	0.2566796953
824	0.2566681393
825	0.2566490885
826	0.2566337077
827	0.2566204505
828	0.2566087472
829	0.256597695
830	0.2565821591
831	0.2565702505
832	0.2565539783
833	0.2565454722
834	0.2565305718
835	0.2565189732
836	0.2565025615
837	0.2564859445
838	0.2564753457
839	0.2564646074
840	0.2564528886
841	0.2564398988
842	0.2564274089
843	0.2564188717
844	0.2564098462
845	0.2563962751
846	0.2563827815
847	0.2563750736
848	0.2563674355
849	0.2563538334
850	0.2563381735
851	0.2563268229
852	0.2563160497
853	0.2563020988
854	0.2562913876
855	0.2562810601
856	0.2562657568
857	0.2562548014
858	0.2562460899
859	0.256238816
860	0.2562232685
861	0.2562125302
862	0.2561981879
863	0.2561891082
864	0.2561769671
865	0.2561696157
866	0.2561526266
867	0.2561434501
868	0.256134103
869	0.2561199079
870	0.2561121884
871	0.2560974237
872	0.256081977
873	0.2560691848
874	0.2560555439
875	0.2560444026
876	0.2560372295
877	0.2560214727
878	0.256005871
879	0.2559977524
880	0.2559851307
881	0.2559697498
882	0.2559526987
883	0.2559407203
884	0.2559229368
885	0.2559095013
886	0.2558941243
887	0.2558821653
888	0.2558682726
889	0.255855957
890	0.2558445289
891	0.2558278189
892	0.2558223238
893	0.2558163094
894	0.2558020756
895	0.2557962201
896	0.2557917713
897	0.2557816957
898	0.2557686516
899	0.2557571072
900	0.2557451056
901	0.2557326738
902	0.2557235049
903	0.2557124256
904	0.2557032025
905	0.2556906971
906	0.2556750023
907	0.2556612607
908	0.2556586217
909	0.2556439693
910	0.2556295534
911	0.2556154243
912	0.2555983809
913	0.2555850694
914	0.2555722811
915	0.2555600392
916	0.2555479213
917	0.25554293
918	0.2555272081
919	0.2555151871
920	0.2555042821
921	0.2554909978
922	0.2554783296
923	0.2554707535
924	0.2554565662
925	0.2554412164
926	0.2554330551
927	0.2554188252
928	0.2554083736
929	0.2553855097
930	0.2553709155
931	0.25535779
932	0.2553442499
933	0.2553224904
934	0.2553108956
935	0.2552960341
936	0.2552829047
937	0.2552679191
938	0.255255871
939	0.2552402886
940	0.2552259308
941	0.2552155529
942	0.2552068801
943	0.2551967502
944	0.2551882208
945	0.2551721618
946	0.2551600477
947	0.2551511812
948	0.2551380402
949	0.2551204931
950	0.2551069336
951	0.2550948428
952	0.2550874178
953	0.2550710333
954	0.255063961
955	0.2550514245
956	0.25503709
957	0.2550288512
958	0.2550186438
959	0.2550038287
960	0.2549925053
961	0.2549824723
962	0.2549713619
963	0.2549591588
964	0.2549458589
965	0.2549411427
966	0.2549291372
967	0.2549182478
968	0.2549053199
969	0.25490072
970	0.2548929269
971	0.2548804137
972	0.2548662691
973	0.2548559958
974	0.2548447808
975	0.2548303649
976	0.2548161854
977	0.2548058074
978	0.2547885703
979	0.2547725888
980	0.2547585837
981	0.2547507673
982	0.2547444274
983	0.2547296821
984	0.254724404
985	0.2547079652
986	0.2546961496
987	0.2546809896
988	0.2546690732
989	0.2546516578
990	0.2546389276
991	0.2546241591
992	0.2546095998
993	0.2545974276
994	0.2545844455
995	0.2545699676
996	0.2545597951
997	0.2545497504
998	0.2545388416
999	0.254533083
